TransactionID,DateTime,EventType,TicketPrice,QuantitySold,CustomerID,CustomerAge,CustomerGender,CustomerLocation
a9f87281-431c-4ea1-b54d-ef425532dca1,2024-07-31 06:20:50,Concert,112.22,4,144f7e6c-7818-4601-abb2-fafb1436abd7,68,Male,Los Angeles
d623aa94-aa64-4105-88bf-994081f7b8f3,2024-04-23 05:26:22,Concert,102.79,8,782de4d7-b68b-495f-a9db-191ad6c98853,66,Female,Los Angeles
55a83e05-4c46-4079-ab37-14a227ea079e,2024-06-26 09:51:13,Theater,76.83,8,273272f3-cea7-44e3-858c-23914753e382,67,Male,Los Angeles
a3fd3890-44a7-4e62-8516-7337f28a9bd8,2024-01-04 21:06:39,Theater,95.64,10,888be875-f18c-4a6c-a5bc-a8b773f64854,19,Female,New York
d195ad4d-9186-4ab4-b96c-d1ea5faa781b,2024-03-25 07:09:43,Concert,39.57,1,1b73d881-1b77-4df7-8d62-f6ebecb97626,48,Female,Los Angeles
5dc3e9b9-9e50-44c5-a443-7e32279b23cb,2024-12-24 00:49:49,Theater,23.56,3,7d8f335a-5081-497a-aa35-1ff0c62f8819,42,Female,Los Angeles
22c8395a-283f-4357-863f-87de77c1fee0,2024-10-23 19:12:37,Sports,150.64,9,bb610b69-ed95-4eaa-bdea-18f7b145310d,48,Male,Phoenix
0c15c8c6-fd79-45db-9880-a07ff4ac76a7,2024-05-01 10:14:27,Theater,139.91,7,0ccbf05f-5cf7-47dd-9a75-78e461a0a381,64,Male,Los Angeles
c0bc020d-738c-4715-821a-60f0caa7ed02,2024-09-22 19:06:52,Sports,144.97,1,255af10b-46a8-42f7-9871-6b7d7f6540d1,52,Male,Chicago
48643487-daec-43fd-8763-f4e7d8e1fa28,2024-10-10 04:45:03,Concert,167.9,3,6600be86-8f16-4f03-8398-aa66a52c4538,20,Male,Phoenix
037c2059-2047-4719-84a5-0486889cb53c,2024-07-25 12:54:55,Sports,33.1,5,75a832f0-d86e-47ca-ae73-453898d72d49,51,Male,Houston
c48e2dad-b3cc-466b-bd37-352655718ef8,2024-09-05 10:03:05,Concert,191.94,6,9cc757ad-8b96-4ebd-8c9c-50324e6cc912,45,Female,Los Angeles
be7e12be-dab5-4e4f-a5ba-a84f55765114,2024-02-19 02:49:39,Concert,59.02,8,e7c6848b-8d71-4eb8-8f3e-1e95d75682a1,47,Male,New York
0fc5e637-6b37-455b-9b38-bc16d6a19c69,2024-07-30 05:28:20,Sports,90.54,1,62fa0735-915c-426e-8873-5a11e4e0599f,42,Female,Phoenix
9947910b-f584-49e8-9a96-91c5ec5fcc7d,2024-11-20 02:50:00,Theater,24.44,1,81420d1e-25bb-4ca7-95c1-e3e112277c78,30,Male,Los Angeles
76ae74cf-bb9d-4417-a1e7-1635066f2bc0,2024-04-12 03:30:19,Theater,174.0,10,063ef8d3-7028-4cc5-884b-dabfd2ae1a3d,62,Male,Los Angeles
a7460764-f99b-468c-9266-a5c0bcbd0fb3,2024-05-17 17:54:51,Theater,53.63,7,7aa2c75e-8225-453a-92d4-fbccbf267f83,52,Female,Phoenix
cbaf2708-b8cd-492e-966f-ad6b4e169af4,2024-09-25 13:41:11,Theater,89.49,5,916d3f88-97ed-40d7-970c-6a927cebcc70,35,Female,Houston
d4497bc3-754e-4bd4-951b-4c51975061f5,2024-03-22 11:01:47,Sports,158.85,7,3f581d84-479f-4eb2-8781-38a6ca8a89e0,22,Female,New York
46f3f008-596b-432b-b027-81c59f150e41,2024-03-19 00:34:12,Theater,102.2,1,b08691d2-5bd1-4fed-96bd-402d3114a07e,59,Male,Houston
148a9dfb-d12d-4e03-9dcd-5bcb3986758c,2024-05-20 21:46:55,Concert,57.9,7,a3e81119-a6b0-4a1e-8205-b607155e5afa,20,Male,Phoenix
f3dd62ff-3cd3-4ea5-8fb8-806b5dc855e6,2024-02-15 19:21:40,Theater,174.59,3,ff0b8f60-06cc-4a13-971e-5208950b0f1c,33,Female,Houston
8ba3bd4f-2b75-46d8-ab6b-c7856147b745,2024-04-25 05:42:30,Concert,180.75,3,eb6a5c8b-1929-4879-b568-4612ccb4c105,19,Female,New York
13663399-6e2f-4b6b-8377-428c756cdd27,2024-02-04 18:07:02,Concert,153.57,6,58b98420-2b8a-43ae-b7c0-106aa9024589,45,Male,Chicago
fd92b10e-6168-4317-8a64-df5713dfc146,2024-09-17 04:37:12,Theater,69.13,5,1724fca6-3daa-4f1d-b074-af959005c9be,20,Female,Houston
9c9cdf5c-92da-4d34-b443-e50d2ed7aeae,2024-04-13 01:02:23,Theater,126.8,6,bfd6206f-d86c-45e3-b81a-247da6f3fdfa,19,Male,Chicago
f6b04e72-e0df-4e07-b6cb-078cfc4aa32b,2024-08-07 06:08:06,Concert,153.02,2,7573411c-a7e1-425e-8c5b-80122f977da9,27,Female,Houston
c0cdc425-2191-48b1-88e8-da738f0c9991,2024-07-09 00:06:24,Concert,54.89,9,d20b933d-2784-4da4-805d-e085a14a6aeb,32,Male,New York
09317346-eb07-4c3a-8a5d-9ccd8faea58f,2024-11-16 16:58:02,Sports,37.58,6,26b48f52-f9a4-48c0-9b08-51c3b89e8525,63,Male,New York
fbad737a-ae6a-4656-9a25-6b4fd6b76fea,2024-05-21 09:43:53,Sports,156.54,9,e72cb215-5d5f-4a83-9360-0e6d5ee72ea0,41,Male,Chicago
6a47bf83-0e14-436e-976e-6ff1cfb2f6cb,2024-10-31 01:49:21,Sports,195.98,5,b19b72cf-9e02-4733-b660-0bb71bafbd60,66,Female,Phoenix
57793af2-b8ff-4284-9e92-3f993c67cbd2,2024-10-09 02:04:29,Theater,130.47,2,42c305a3-b83c-4eeb-bd5e-bde45173af0a,43,Female,New York
f1787c40-538a-4b02-8238-a775384b9721,2024-06-30 12:53:58,Sports,63.35,7,29399404-74da-43b4-88d6-dfe7db70abd7,54,Female,Chicago
65a3b7c9-7308-44dc-b82c-011ac7ec9662,2024-05-06 08:41:50,Sports,117.56,2,89684e0c-2fe3-4230-b805-c4adac045996,57,Female,Los Angeles
851a24c6-307b-4cc2-bd59-5839fe6097bf,2024-08-15 18:38:53,Sports,100.61,6,8558cc9e-0b2d-43a9-9731-81fadb7f7fa0,43,Female,Phoenix
7d292e92-cff1-4754-815d-26a5f515452c,2024-06-05 01:02:50,Concert,145.68,8,3f78f7e0-6f2d-44b9-ad0c-4d8cab4347f5,34,Female,Los Angeles
a79cb6a0-c801-4eed-ac31-79af9e794967,2024-09-12 01:04:09,Sports,111.57,9,897a39c3-4226-4400-9650-aef85ad44f2d,59,Male,Phoenix
44062201-2c7a-416e-ab8a-374b58277f18,2024-07-28 05:10:07,Theater,182.61,1,e1951c83-1fa4-46d5-959e-ae52a7c02151,38,Female,Houston
0e5940a9-40e9-4af9-bb38-021f1e00e826,2024-09-05 19:48:37,Theater,73.62,9,284a94df-473e-426a-8d83-4f2666268813,65,Male,New York
ce865636-e43e-4f38-af94-1952024e9135,2024-05-22 08:35:26,Concert,38.68,6,26f8bbfc-e16d-4755-aaf0-e5f0eea54037,54,Female,Phoenix
2059f85c-5fae-4ea5-8d5b-cf02ba6434dc,2024-03-12 19:57:39,Sports,51.08,4,ad447c97-7f82-4e0b-8e49-46419471f9e4,31,Male,Phoenix
bb9b71ec-906b-40d3-8f3d-16810be67c4a,2024-06-14 11:42:15,Theater,50.93,9,3dfc3ea3-3dc1-49fd-9b16-5893f2a4ef10,35,Female,Los Angeles
adedb2ed-577f-48d7-a884-0a8ff28cc7c5,2024-02-03 14:19:35,Theater,42.33,2,d112b3ee-7d04-40c6-926e-52e99e5b27fe,62,Male,Phoenix
7be51288-412b-4354-b746-6a2f8366d833,2024-07-23 12:13:10,Theater,125.31,8,2d6ce65b-d16b-413d-ad36-e23748c4746a,31,Male,New York
88bbae5b-be5f-4487-b8db-4e9f45f58ab8,2024-06-11 15:12:47,Theater,21.98,1,0fe927c7-e469-46b3-ae27-29e0d332026b,45,Male,New York
0864dc67-7e06-4399-bdbb-2f919bb8672a,2024-04-28 11:41:18,Concert,75.26,2,dc0a1975-de49-4515-98f3-b76949662984,68,Male,Phoenix
ca318277-3371-4593-8773-c56234a4f53d,2024-03-06 01:30:51,Sports,111.38,3,0da35200-9703-4c29-8a7e-bd56844fb796,53,Female,New York
3d850163-a74f-4b83-b674-ddd80372bd4b,2024-03-27 21:17:50,Sports,74.52,9,1ae86e0f-9a6e-4ea7-ae83-d8af606b200d,38,Female,Phoenix
b5fc70ea-9470-4084-be7c-228d5f6a6592,2024-01-17 03:56:18,Theater,66.39,7,71f471ac-12ce-4311-aceb-47dd5ec556fc,24,Female,Los Angeles
d3b234d1-d061-4a83-9f0c-76d0c17fd449,2024-11-30 01:33:27,Theater,48.22,3,f299db12-5f1b-4be1-9a0a-51d5545f8be3,60,Male,Chicago
35c5facf-b249-4288-960d-d014c7ad5f81,2024-11-25 23:39:04,Concert,100.44,9,57f0710f-f63f-4b80-ab3f-8bee01e2330e,46,Male,Chicago
b3b44763-0784-4fa1-8ede-889ffe5665a1,2024-04-02 16:21:30,Sports,93.73,2,b62f4abd-a663-4efb-ba83-d5315feab237,43,Male,Houston
c7cb8e4c-02c4-470b-bfb0-bc199e0d170a,2024-07-10 03:03:20,Sports,57.44,5,52311d5e-559c-4e92-8b00-231d82f3e8e1,70,Male,Houston
4ba227d8-07b2-4cf7-a062-88e008bd65db,2024-04-01 13:14:31,Theater,148.18,9,75754606-fb8a-4176-9b1e-d597baa647e5,62,Female,Los Angeles
b1dacf35-2107-4631-aa4f-63cc791c334a,2024-10-27 16:47:47,Theater,21.95,6,1bebf63d-f302-4a26-9f8c-6c28ccbf0162,19,Female,New York
dda41e38-56f2-40bc-9add-113195695a4d,2024-02-19 13:07:53,Theater,52.75,4,e7c66cee-f534-4319-8ea0-c353aef92639,39,Male,New York
2c6e80a3-14a8-4388-a2f1-6f00f53299bb,2024-12-13 15:09:56,Sports,27.73,4,5c5c8046-391f-4d4a-b45a-14d9bf0cb6ae,42,Male,Phoenix
6fe63cda-ddd1-4b45-9934-440dd28a2098,2024-04-12 23:57:43,Concert,20.67,9,526806dd-4444-4b84-ae27-3e382bcf589c,66,Female,New York
a2e9672b-5e45-48a8-8966-b2140a32bb7e,2024-10-19 08:32:08,Concert,140.11,4,df5045fb-d162-4100-8e88-5e97a7cf29ba,31,Male,Los Angeles
ab1eef09-17f9-48e1-8c0c-f1ba10252475,2024-11-11 14:55:53,Theater,28.49,1,39d862cd-9dd3-4a23-9650-7a0739422ec3,66,Male,Phoenix
00938ac3-5545-425a-a35d-3075c12f8068,2024-03-23 07:32:52,Sports,117.69,4,67b39528-06ee-4b1c-97fd-f8e7bf620a2d,66,Female,Phoenix
e4991a4e-6fba-4ffd-b4bc-798b40f64a4e,2024-11-10 18:20:46,Theater,143.38,3,4986b738-9ea4-461f-959f-83b5d3cb3cab,42,Male,Houston
661b4d16-3aa1-4966-ac47-b41643064331,2024-02-21 13:22:32,Theater,123.06,4,1ce462d4-046c-4c33-abe5-0b3c29eb1162,50,Male,New York
82fb8de8-ffd2-4e61-9648-92b36bb3f610,2024-07-30 02:42:34,Sports,53.0,3,79b3c732-00c7-4397-a225-f5dede1e1edf,44,Male,Chicago
d77e9f02-e57c-40d7-95ce-11f5154d8eb6,2024-09-26 21:08:15,Concert,154.42,6,634e0588-4230-49c6-b460-d1ccd35a8872,31,Female,Los Angeles
ae3f6e9c-c20d-4e44-93d6-cf849adf3a26,2024-02-17 08:16:37,Theater,40.45,10,da1a262e-c664-42d3-9b7b-1dc97a735d99,48,Female,Chicago
63f42e16-f41d-4d54-b2d7-11fd9ff2180d,2024-12-18 08:31:19,Theater,126.48,1,93e3a467-d673-4dc7-9819-c8c5bc10c4bc,59,Male,New York
6e76b3e9-b8f4-475c-a6ed-e820000b6222,2024-05-07 18:58:55,Theater,87.05,2,5879de4d-139f-4998-a7d2-50ec52bc0105,25,Male,Los Angeles
9158499e-305e-4b0f-9e77-3284bfb41285,2024-08-26 23:22:19,Theater,71.46,2,d3f93101-5bf4-49b8-8fcb-5d2d2f3964c5,32,Female,New York
a0de1db6-76d4-471a-bbb1-e5bf567f5b12,2024-03-24 09:29:42,Concert,89.63,8,b65e3124-311e-46d8-8560-06f28a998483,27,Male,New York
4af2cfa9-8b27-4116-af11-c6bc9a1ccb34,2024-01-04 17:20:53,Sports,47.27,4,967415d8-2558-43bf-9233-72e7d8950807,34,Female,New York
ac25cafc-b9f6-4b45-b97f-261c64e447da,2024-06-29 19:12:40,Theater,156.1,9,a0f5290a-50b8-4ee2-a55b-6e2fd98c9904,57,Female,Los Angeles
3622b27d-f0de-4902-af23-de3499d394de,2024-09-02 20:38:40,Sports,114.06,4,c3c49826-ae8b-4f23-b836-e7bf6a9adccc,60,Female,Chicago
670f9d86-42bf-4ade-9dc2-6ea02c14dd41,2024-10-31 19:04:48,Concert,112.45,1,ad4fd3d6-90ba-4ddc-b63f-9792307e8c37,68,Female,Houston
ac1a2ab9-be08-4b79-8111-c20aeea2ea2f,2024-04-03 20:36:56,Theater,150.05,7,6e42edeb-aabb-4a9d-95cf-b93081f4dcc3,20,Female,Los Angeles
0415ffeb-c913-4236-b391-60af9dd2a001,2024-11-16 06:43:32,Concert,20.95,7,7d3cb291-3b84-44e7-ae21-af31b820cf83,49,Male,Chicago
d3439af8-2559-4e7c-a9f4-fbef8e850394,2024-11-05 07:56:46,Theater,182.79,4,c7af667e-cf70-403d-8549-daaac755eb12,33,Female,Chicago
69da5c5d-6c19-4088-89dd-1f4588393764,2024-05-04 06:12:40,Sports,160.13,2,bf013812-2fc6-4b8b-b956-f5b1615c54fe,46,Male,Phoenix
29fd21ab-dcfa-41ac-a8e1-fa93f97fd585,2024-03-22 14:37:23,Sports,176.41,9,60e3c5af-d876-42ae-ac70-0710fc896115,59,Female,Phoenix
6fc82441-cfe6-4d22-af2f-e5d12dd8aa29,2024-03-11 10:17:24,Theater,119.12,5,71a8b9c1-66a8-4b80-b6ba-64f8f7dbcd27,27,Male,New York
a5462396-b0ba-4fad-ac28-c9e82ad78be9,2024-12-08 19:03:34,Sports,180.13,5,e7f23ae6-327a-4b00-832d-bccfd68d443e,42,Male,New York
4b9aa7dd-4be1-41b5-b5c0-641ec5fd7604,2024-12-26 18:57:54,Theater,32.22,1,b91a9f76-bd76-4429-87ca-2ffb03bf0840,23,Male,Chicago
6b7a558c-1e78-4795-8108-7d143c99c99e,2024-03-18 15:01:00,Sports,144.11,5,91d381e4-6ead-4946-9bea-3c9a557212d5,30,Female,New York
d8950378-6384-4aa8-88d9-8074fc285b31,2024-08-02 02:08:10,Theater,83.22,1,25000b3f-addd-4ce6-afac-01e335854c3c,40,Female,New York
66a23c4c-5bcc-4d32-b955-980f77261b42,2024-08-04 00:41:44,Concert,125.62,1,97ecb44b-bf2d-49ff-affc-de7aa5ad1362,37,Female,Houston
4e419e81-0f42-4787-98a0-bae705240df5,2024-05-02 12:06:44,Theater,119.22,9,9478fec2-6dab-406b-8db1-f82c3709aa97,38,Male,Chicago
b58d7b41-5ee7-4dd3-bbc0-59b26806ae3d,2024-07-30 12:52:47,Sports,120.34,5,fc749782-c6ef-41b6-8e4b-6023a66e0966,54,Female,Houston
cdbbb788-a1be-48a2-b84c-9ca8442ebe02,2024-09-25 20:39:44,Sports,150.16,6,3b1bcb0e-6a95-418a-b7f7-3e8fdfccabb5,40,Female,Los Angeles
6026b446-8469-48c3-ac3b-78146b558afa,2024-03-05 02:16:41,Sports,199.3,4,d0ddf0e1-537c-4c0d-84b7-2f7d1ad513f9,49,Male,Phoenix
8f208725-88cd-46d8-b01a-d0f6be5c4736,2024-10-01 13:15:32,Concert,94.6,10,f4ae9050-b7c3-4134-9d9e-bc490cfa1605,55,Male,New York
baf1af7f-97a4-4759-8d02-2753d9872f70,2024-03-25 12:05:26,Theater,77.56,4,1da611bb-9288-472c-b70d-3ce1efe01b3d,68,Male,New York
3e90acad-1bd9-41b5-943f-7cd8141e8725,2024-07-11 11:52:10,Sports,70.47,7,2742f6e3-c1eb-4d60-80b6-ae31d2219479,54,Male,Chicago
f850899c-a8c5-4e93-a834-e545d9f71e95,2024-09-30 11:14:39,Concert,112.84,6,bea2ea50-aa23-437f-bdb5-9dc39e9037b4,52,Female,Los Angeles
baead35e-2a67-4e2f-9d52-d8121895b5a7,2024-04-16 10:00:22,Concert,142.58,8,753a46e6-c586-46d8-83a4-ebc12c993f3a,34,Male,New York
6499a288-dc67-409c-b9e8-1f82b6633490,2024-05-14 07:05:50,Theater,154.46,1,c7eaa054-889b-49ff-ac2a-0c5743c90b99,57,Male,Chicago
8fbb67b0-5578-4abc-95fc-9953e51ad4cc,2024-04-02 02:17:49,Sports,31.26,9,6318c08d-00b1-4f14-8067-4f864fa064db,38,Female,Los Angeles
2cf339bd-b039-4fc7-82bd-b1c71e274180,2024-10-16 05:33:07,Concert,108.57,6,379be480-a7d0-48b8-8444-c466d5a32cc8,21,Male,Chicago
d4eb28c3-2aac-4fbc-b6b5-e7371ace664d,2024-05-21 04:18:30,Theater,147.4,8,73218bc5-d470-4862-870b-579f7a18613b,45,Male,Phoenix
7eb561bc-bd15-43ae-a6b5-66195b1baea4,2024-12-18 01:43:39,Sports,137.28,1,bcfea54d-5ee9-4931-a275-22a8cf759a1d,30,Male,Los Angeles
31498d5c-3be8-47c8-af2a-eeda7f15282d,2024-01-19 21:34:30,Concert,36.98,2,b12fe255-cc09-4b25-bdbf-aef962985155,21,Male,Houston
202e9ad6-844b-44fa-a394-efc056c7126e,2024-05-12 01:23:54,Theater,159.17,5,bf947515-8998-47d6-beeb-c1e41d437195,55,Female,Houston
6e8a0af6-06e2-4e7d-8364-a23a2cc01426,2024-05-04 15:39:15,Theater,189.65,4,e328d9de-005d-4858-a3d5-7261321e59a3,49,Female,Houston
9a1131ef-4765-4075-95af-29367a1dcfa3,2024-05-22 02:52:26,Sports,179.73,4,bcbdc760-eea8-4eae-a4e9-5537b6a55709,24,Female,New York
e64b6eb0-e0ff-468b-a0ec-e59eb51215a4,2024-08-17 06:29:02,Sports,86.32,7,6241c731-486f-441d-ba36-7df8551232a6,34,Male,Chicago
d818e1b9-4918-494d-8931-5822b3fe5c38,2024-08-17 06:37:38,Concert,59.02,7,61710095-10bc-4a8e-909b-ff2dab751ff5,61,Female,Chicago
939dc866-f65b-46b5-81c0-1c4a3ba207fe,2024-05-06 23:00:10,Concert,50.46,8,e537edc7-6b1e-495e-bef5-801d8395b7a7,57,Female,Phoenix
3c4b1ffc-084e-4c50-9c0a-bfc5a0efff6d,2024-12-05 07:36:04,Sports,86.85,9,1eee7708-7658-40a7-a7a3-7b13df588efd,56,Male,Chicago
2569a853-099f-497e-873f-679e1d3d4268,2024-05-13 04:42:40,Theater,100.79,1,03444497-8744-4eca-9aa6-3e87922292de,41,Male,Los Angeles
806ff552-bd5d-48fe-9974-97568c5350aa,2024-07-11 17:39:52,Concert,118.14,2,922f926b-2440-464a-b45c-9dcd86a8ccb8,44,Male,New York
56969e13-57bd-4b0a-8012-c951146b1ba0,2024-11-16 04:40:29,Theater,31.62,8,423f8f69-fb9c-44db-8ba9-e612080320d1,36,Female,Chicago
cb289449-e03e-43de-b833-449b20285da7,2024-12-12 11:42:26,Sports,126.75,10,b172baf2-d057-4c0f-950b-6c8dd1079ccc,30,Male,Los Angeles
f5fe363f-ea23-4030-a8dc-0d759809ac79,2024-06-25 06:30:17,Theater,76.0,2,2b8db74e-1c30-4cbb-b90c-31d459b70d32,36,Male,New York
e337c547-4d76-485b-9b32-d02c28091bb3,2024-10-05 00:58:00,Theater,155.9,2,0b7b372c-4b88-45d7-a4c0-a0712b9589ee,68,Female,Los Angeles
67d1b194-0ed4-4a12-ae51-bb01e6641e14,2024-01-02 11:16:44,Theater,144.69,10,9c5eb619-9cd3-4dec-855c-4313515eaa8b,52,Male,Los Angeles
7f57b19a-bc6e-40ff-b3e5-6d90ca160efc,2024-10-06 16:11:39,Theater,165.06,4,7444bcc4-d920-4eb9-ae36-09758a3ccecc,64,Male,Chicago
7b5ece79-14eb-4405-aada-4812cf31f34b,2024-05-27 04:42:19,Theater,110.49,3,8844f387-2a74-4ba5-b909-2764c7c0af78,27,Male,Chicago
34283615-f29a-46e5-8dbd-5cdffafec63a,2024-12-30 19:46:32,Theater,37.74,3,0416be07-8c1e-4ef8-ab9e-2cc35deec129,27,Male,Chicago
d700c444-988f-44c2-b7f8-2ea093a000e8,2024-10-18 08:20:46,Concert,181.62,4,0b1aa339-5d1e-48e4-b320-0fad4c82241a,22,Female,Houston
2f3c0704-30c8-4eb0-a977-dd6724efd264,2024-04-02 02:09:11,Concert,167.85,2,b9ea7a81-edc6-444f-9a02-eb63dd8d753c,69,Male,Los Angeles
72aad6df-5230-428f-bd21-1e1cec50b73e,2024-07-13 14:36:15,Concert,98.41,9,0988224b-635b-4805-8979-54acd425d55b,52,Female,Los Angeles
65c9d2d7-f493-4361-b9d7-c66b3a5ebf23,2024-06-09 15:43:01,Theater,28.89,6,6073893f-7bbe-4201-afe0-280aca56cd96,44,Male,Los Angeles
459cc5b8-75bb-4b5b-91fa-4ecdf03e7c40,2024-09-15 06:03:45,Theater,75.52,3,35be8c4a-2e1a-4302-8d0e-774dcfe6d19b,61,Female,Chicago
a1f16bf3-15ba-45b9-a96b-3ed8ea7fc84a,2024-08-11 23:48:21,Sports,30.68,4,391bef1c-1f41-4347-8023-521d0b47ae03,66,Female,Houston
07105c4e-c427-40cc-996c-aa1f20bce8e4,2024-08-22 07:44:42,Concert,37.4,7,395abc37-2daa-46e5-9956-2ff9744d7f9e,51,Female,Chicago
732ce511-c644-4348-bd0a-fae9279a8c96,2024-01-15 15:07:36,Concert,82.84,10,df2fa0a3-7195-4290-8e94-1eebb86ad909,31,Female,New York
8f75daa0-852f-40f6-b29a-e5a71f7b867b,2024-11-13 22:41:26,Concert,163.74,2,5c823d78-7042-4fc1-8985-318327b9fcd7,20,Male,Los Angeles
cec92726-5235-497f-b94a-2064571d49aa,2024-05-12 19:10:25,Theater,188.88,3,31381ce2-dfe0-4d66-b0a9-b7968d05b6d2,49,Female,New York
232f3aef-a914-488d-8217-a0c7d5e7f414,2024-03-18 01:23:29,Sports,133.48,5,884107c3-1d53-48bc-8cee-2a4114d9173f,40,Female,Chicago
652e91d1-e3f8-4b5d-9500-70bc70a27959,2024-08-12 21:35:09,Concert,184.37,9,8afdee24-e987-4f36-814c-44b8fffb8cfc,41,Female,Los Angeles
ac0d29f2-51e3-4553-9ebd-26f037b1f7d5,2024-08-09 19:40:27,Theater,159.73,7,3efe467c-c337-4755-a9b5-bdc952a9f2c1,66,Female,New York
a5175bd2-4c76-4ca7-b64a-fa9f315bd02f,2024-12-05 23:51:09,Concert,100.91,6,93f6f4c1-6455-46a7-8019-ade4dc547bee,57,Male,Los Angeles
4378159c-ccb4-44c4-98a8-9276118f5058,2024-11-21 07:58:47,Sports,161.72,6,b48caeed-149f-4948-bb14-ab0539d8426c,21,Female,Phoenix
790df671-2eec-4529-a821-7cff2bb0b121,2024-10-05 02:52:04,Theater,198.15,1,3dfd2c02-3f34-47b0-915f-216aa7da49b3,20,Male,Houston
1365835e-3a6f-4e1d-834d-58aee5e1e18c,2024-02-10 12:00:44,Sports,196.65,7,50a65457-5ba9-475c-9100-6f71e3a5b17f,18,Male,Phoenix
4bf9bf1b-8de8-49c5-a1b1-e26759ee2a93,2024-08-28 23:50:46,Theater,105.37,9,3fb6a0cc-6444-4185-80f6-0fee0ea8295c,20,Female,Phoenix
2b3ba7e3-afc6-48c6-a0c1-bb39ea68e6c4,2024-07-08 17:22:02,Sports,192.62,3,a4f4c1e1-0443-457b-8ace-b0d6d663c43b,51,Male,New York
0dbf00ed-3c2b-41f1-8db4-d8522def24c5,2024-04-22 03:36:10,Theater,28.85,7,83f5ceea-9b1c-422f-84c8-7ae1958833da,18,Male,Los Angeles
0967eaf2-5716-49e0-9fae-d896abc204a0,2024-08-15 23:03:39,Concert,36.82,2,68decea9-b9d2-4d9a-8643-55de039af418,61,Male,New York
76f5588d-e6ef-4047-9ee8-a631777d225b,2024-08-31 11:46:39,Sports,162.43,7,3d340853-6c9c-4236-a6bc-8868a0215c2e,66,Male,Houston
51285781-00c4-46ad-93d9-d7df03979372,2024-07-20 22:41:39,Theater,84.56,2,919619a0-ae70-47d8-90a3-8ab3a96e11e8,66,Male,Phoenix
cc03a1ea-b428-4606-a539-ee786c6793ae,2024-10-30 21:20:30,Concert,181.38,5,921379da-ae28-4550-8b75-9226ad670f87,35,Female,Phoenix
3f60c241-a136-4d4a-bbcf-17a369632695,2024-09-09 00:40:42,Sports,191.79,7,45fb7e81-1343-4aad-b553-90b351eea45b,37,Male,Houston
b566aec0-f820-48f7-9a93-688667bbe747,2024-02-02 20:44:21,Theater,138.09,4,b6859a7b-6380-43cb-ba82-a4c70c3d2db9,57,Male,New York
2eb81f91-7486-4abc-b16f-ce07412e4cb6,2024-04-29 14:05:24,Theater,89.01,10,08d0c49a-fe88-49e9-bcaf-dbe22c76df15,31,Male,Phoenix
ee45612b-fcab-489b-9a04-a4514d2f004d,2024-03-16 16:19:13,Sports,93.78,3,72779ba5-fc39-4940-b108-13bbd8acf936,38,Male,Chicago
a2acc6e9-75e8-4887-b948-666828922998,2024-04-12 13:08:19,Concert,187.56,2,dee7b0b2-2463-4aae-901f-702e923281ba,33,Male,New York
cbb5e419-0096-4273-8b2f-61dd7fd41d91,2024-01-07 23:06:33,Theater,113.01,6,7e96da5f-7359-470f-8fa0-37abc181591b,63,Female,Chicago
95f22e37-3fc0-40f9-8250-d595b7790f7a,2024-05-19 09:42:31,Concert,182.58,3,895bd393-0974-4989-b8a5-3aec8b5043e5,19,Male,Chicago
f559d2bf-1042-421f-9a82-f295daefc927,2024-12-03 19:25:30,Concert,152.44,10,636258e1-2058-4ef9-899b-f8e1222f54d7,37,Female,New York
1797c14f-a159-499e-a803-e886e836bd97,2024-08-24 16:25:06,Theater,184.74,3,b2547794-c340-4d88-88df-21f23b38ef1f,36,Female,Phoenix
aa535373-afc0-4762-9395-4cf0cb37ac7c,2024-06-23 15:04:25,Concert,192.01,9,8063a751-7da1-4c30-8859-1522bf360829,38,Female,Phoenix
ca56ec4e-bd1e-41b4-b851-c41b3f553f98,2024-05-24 02:47:26,Sports,159.16,7,f99d8231-cdc6-48fb-9b7a-b67de2076b38,19,Male,Los Angeles
1fdc1f98-017a-4431-bd74-dad86affc187,2024-09-10 09:06:51,Concert,67.13,7,78193858-5b83-455b-b692-dfe028938efe,51,Female,Houston
18871b39-10c4-4c6d-86fb-7e2b63323e9a,2024-11-18 11:24:36,Theater,79.39,6,036d6154-85cf-4b82-8583-64a98bfb7c79,66,Female,New York
bb629872-9df9-49ca-9f35-471a9d58c093,2024-02-22 18:34:58,Sports,28.82,4,8993685b-62e2-42dc-9dd4-a9f797166768,27,Female,Chicago
c5e82d51-d6cb-4f0a-b47c-5f0ec0582ecb,2024-11-04 01:18:00,Theater,68.87,1,9a5bc16e-d120-4a75-b1df-70d3175a71fc,41,Male,Chicago
7ff7d0ac-cc27-4a5a-96de-90cdf372f833,2024-06-03 17:30:57,Sports,69.73,2,9557474c-5c05-4cc3-a325-195ec1707436,38,Female,Houston
8aa424ae-9f04-4eb4-9223-92d38a71745c,2024-02-14 20:21:54,Theater,99.18,5,b06aa696-fee9-40d7-8e1f-1c1144289997,34,Female,Houston
691b0c8d-856b-4c9d-aefe-700f63c42770,2024-05-10 15:28:10,Theater,88.28,4,8524e621-9cf3-4f8a-8208-4b49a5dd006d,21,Female,Houston
539d4c22-4051-4a30-824f-cf4489e84060,2024-08-25 07:32:59,Sports,150.14,5,5a17feb9-f451-4ba4-8df4-a149d864fcc4,36,Female,Los Angeles
